request_id,req_type,width,height,steps,seed,send_ts,arrival_ts,return_ts,backend,status_code,ok,e2e_s,error
baseline-00179,1024x1024_25,1024,1024,25,700179,1776523538.1913862,1776523727.7791038,1776524321.9935818,http://127.0.0.1:18296,200,True,783.8021980640478,
baseline-00180,1024x1024_25,1024,1024,25,700180,1776523538.195227,1776523727.779815,1776524235.2574203,http://127.0.0.1:18291,200,True,697.0621960799908,
baseline-00181,1024x1024_25,1024,1024,25,700181,1776523538.199108,1776523731.2359478,1776524175.6790686,http://127.0.0.1:18292,200,True,637.479962958023,
baseline-00182,1536x1536_35,1536,1536,35,700182,1776523538.203039,1776523733.1235905,1776525050.6827037,http://127.0.0.1:18293,200,True,1512.4796660849825,
baseline-00183,512x512_20,512,512,20,700183,1776523538.2070177,1776523733.1249259,1776523795.9137197,http://127.0.0.1:18294,200,True,257.70670289499685,
baseline-00184,1024x1024_25,1024,1024,25,700184,1776523538.2110355,1776523741.3682528,1776524170.082734,http://127.0.0.1:18295,200,True,631.8717207979644,
baseline-00185,768x768_20,768,768,20,700185,1776523538.2150958,1776523742.236255,1776523856.642866,http://127.0.0.1:18296,200,True,318.42777198005933,
baseline-00186,1536x1536_35,1536,1536,35,700186,1776523538.2192087,1776523742.279245,1776525359.8269527,http://127.0.0.1:18291,200,True,1821.6077456589555,
baseline-00187,768x768_20,768,768,20,700187,1776523538.2233593,1776523742.2797081,1776523829.7427917,http://127.0.0.1:18292,200,True,291.5194338570582,
baseline-00188,768x768_20,768,768,20,700188,1776523538.2275522,1776523744.5369592,1776523768.1356518,http://127.0.0.1:18293,200,True,229.90810069500003,
baseline-00189,1024x1024_25,1024,1024,25,700189,1776523538.2317867,1776523752.0832682,1776524464.7460866,http://127.0.0.1:18294,200,True,926.5143018560484,
baseline-00190,1024x1024_25,1024,1024,25,700190,1776523538.2360795,1776523755.7903314,1776524210.5146756,http://127.0.0.1:18295,200,True,672.2785979899345,
baseline-00191,768x768_20,768,768,20,700191,1776523538.24039,1776523757.8809292,1776523856.6642103,http://127.0.0.1:18296,200,True,318.42382192390505,
baseline-00192,768x768_20,768,768,20,700192,1776523538.2447548,1776523761.9190722,1776523783.2034695,http://127.0.0.1:18291,200,True,244.95871622604318,
baseline-00193,1536x1536_35,1536,1536,35,700193,1776523538.2491586,1776523761.9398973,1776524905.9611402,http://127.0.0.1:18292,200,True,1367.7119838130893,
baseline-00194,1024x1024_25,1024,1024,25,700194,1776523538.2536268,1776523767.1138222,1776524412.4627883,http://127.0.0.1:18293,200,True,874.2091628289782,
baseline-00195,1536x1536_35,1536,1536,35,700195,1776523538.2581315,1776523768.1368647,1776524375.1621087,http://127.0.0.1:18294,200,True,836.903978619026,
baseline-00196,1024x1024_25,1024,1024,25,700196,1776523538.2626786,1776523769.304941,1776524235.3595462,http://127.0.0.1:18295,200,True,697.0968690089649,
baseline-00197,512x512_20,512,512,20,700197,1776523538.2672787,1776523780.5003746,1776523802.4130507,http://127.0.0.1:18296,200,True,264.14577319903765,
baseline-00198,1536x1536_35,1536,1536,35,700198,1776523538.271901,1776523783.204686,1776525467.4727454,http://127.0.0.1:18291,200,True,1929.2008465799736,
baseline-00199,1024x1024_25,1024,1024,25,700199,1776523538.2765744,1776523783.8807828,1776524220.747614,http://127.0.0.1:18292,200,True,682.4710409119725,
baseline-00200,1536x1536_35,1536,1536,35,700200,1776523538.2813237,1776523784.536917,1776525183.7269673,http://127.0.0.1:18293,200,True,1645.4456455250038,
baseline-00201,1536x1536_35,1536,1536,35,700201,1776523538.2860982,1776523786.7962563,1776524587.7064495,http://127.0.0.1:18294,200,True,1049.4203532730462,
baseline-00202,1024x1024_25,1024,1024,25,700202,1776523538.2909272,1776523795.7727497,1776524260.1399403,http://127.0.0.1:18295,200,True,721.8490149540594,
baseline-00203,768x768_20,768,768,20,700203,1776523538.2957852,1776523795.8337963,1776523856.6855195,http://127.0.0.1:18296,200,True,318.38973650499247,
baseline-00204,1024x1024_25,1024,1024,25,700204,1776523538.300676,1776523795.834711,1776524342.9048986,http://127.0.0.1:18291,200,True,804.6042239170056,
baseline-00205,768x768_20,768,768,20,700205,1776523538.3058424,1776523795.8349688,1776523829.7648551,http://127.0.0.1:18292,200,True,291.45901346893515,
baseline-00206,1024x1024_25,1024,1024,25,700206,1776523538.3108652,1776523795.9148765,1776524454.0823584,http://127.0.0.1:18293,200,True,915.7714947039494,
baseline-00207,512x512_20,512,512,20,700207,1776523538.315898,1776523802.4142725,1776523835.8328288,http://127.0.0.1:18294,200,True,297.5169322139118,
baseline-00208,768x768_20,768,768,20,700208,1776523538.3209846,1776523807.7556055,1776523858.4853961,http://127.0.0.1:18295,200,True,320.164413008024,
baseline-00209,1536x1536_35,1536,1536,35,700209,1776523538.3261147,1776523808.815927,1776524834.4242573,http://127.0.0.1:18296,200,True,1296.0981447880622,
baseline-00210,768x768_20,768,768,20,700210,1776523538.3312929,1776523809.144852,1776523935.8582942,http://127.0.0.1:18291,200,True,397.52700267604087,
baseline-00211,1024x1024_25,1024,1024,25,700211,1776523538.3365035,1776523820.5363488,1776524261.1018045,http://127.0.0.1:18292,200,True,722.7653035729891,
baseline-00212,1024x1024_25,1024,1024,25,700212,1776523538.34174,1776523820.6244898,1776524578.4138293,http://127.0.0.1:18293,200,True,1040.072092410992,
baseline-00213,1024x1024_25,1024,1024,25,700213,1776523538.3470507,1776523827.3774824,1776524504.8095467,http://127.0.0.1:18294,200,True,966.4624978260836,
baseline-00214,1536x1536_35,1536,1536,35,700214,1776523538.3523889,1776523829.7459574,1776524075.1458614,http://127.0.0.1:18295,200,True,536.7934747489635,
baseline-00215,1536x1536_35,1536,1536,35,700215,1776523538.3577766,1776523829.7658703,1776524938.720831,http://127.0.0.1:18296,200,True,1400.363056514063,
baseline-00216,1024x1024_25,1024,1024,25,700216,1776523538.3632302,1776523833.8234062,1776524396.5749748,http://127.0.0.1:18291,200,True,858.2117457080167,
baseline-00217,1024x1024_25,1024,1024,25,700217,1776523538.3687065,1776523835.8341887,1776524369.3440678,http://127.0.0.1:18292,200,True,830.9753629340557,
baseline-00218,768x768_20,768,768,20,700218,1776523538.3742182,1776523854.3988845,1776523935.3891816,http://127.0.0.1:18293,200,True,397.01496530196164,
baseline-00219,768x768_20,768,768,20,700219,1776523538.3797784,1776523856.666,1776523939.672214,http://127.0.0.1:18294,200,True,401.2924370969413,
baseline-00220,1536x1536_35,1536,1536,35,700220,1776523538.385375,1776523856.6869066,1776524384.9640098,http://127.0.0.1:18295,200,True,846.5786364380037,
baseline-00221,1024x1024_25,1024,1024,25,700221,1776523538.391033,1776523856.687608,1776524445.9006555,http://127.0.0.1:18296,200,True,907.5096245369641,
baseline-00222,1024x1024_25,1024,1024,25,700222,1776523538.3967423,1776523858.4660053,1776524437.170274,http://127.0.0.1:18291,200,True,898.7735334479949,
baseline-00223,1024x1024_25,1024,1024,25,700223,1776523538.4024801,1776523858.5233855,1776524410.0562258,http://127.0.0.1:18292,200,True,871.6537469300674,
baseline-00224,512x512_20,512,512,20,700224,1776523538.4082716,1776523858.5240545,1776524036.6125352,http://127.0.0.1:18293,200,True,498.2042649219511,
baseline-00225,1024x1024_25,1024,1024,25,700225,1776523538.4140902,1776523858.5241768,1776524612.369426,http://127.0.0.1:18294,200,True,1073.9553374480456,
baseline-00226,1024x1024_25,1024,1024,25,700226,1776523538.4199886,1776523878.9911368,1776524301.3198109,http://127.0.0.1:18295,200,True,762.8998238280183,
baseline-00227,1536x1536_35,1536,1536,35,700227,1776523538.4259121,1776523881.4530983,1776525111.8913257,http://127.0.0.1:18296,200,True,1573.4654158480698,
baseline-00228,768x768_20,768,768,20,700228,1776523538.4318762,1776523883.207765,1776523935.8792872,http://127.0.0.1:18291,200,True,397.4474124980625,
baseline-00229,1536x1536_35,1536,1536,35,700229,1776523538.4378886,1776523890.7059536,1776525054.1341624,http://127.0.0.1:18292,200,True,1515.696275935974,
baseline-00230,512x512_20,512,512,20,700230,1776523538.4439404,1776523903.7380953,1776524036.6311903,http://127.0.0.1:18293,200,True,498.1872509979876,
baseline-00231,768x768_20,768,768,20,700231,1776523538.4500306,1776523915.302698,1776523939.6926606,http://127.0.0.1:18294,200,True,401.2426309970906,
baseline-00232,1024x1024_25,1024,1024,25,700232,1776523538.4563982,1776523917.606143,1776524409.6579173,http://127.0.0.1:18295,200,True,871.2015201740433,
baseline-00233,1024x1024_25,1024,1024,25,700233,1776523538.4625993,1776523919.198887,1776524470.6715379,http://127.0.0.1:18296,200,True,932.2089405060979,
baseline-00234,768x768_20,768,768,20,700234,1776523538.4688313,1776523935.39037,1776524064.2798913,http://127.0.0.1:18291,200,True,525.8110618049977,
baseline-00235,512x512_20,512,512,20,700235,1776523538.4751098,1776523935.8611538,1776524110.618543,http://127.0.0.1:18292,200,True,572.1434341539862,
baseline-00236,1536x1536_35,1536,1536,35,700236,1776523538.481431,1776523935.8802497,1776525374.7761266,http://127.0.0.1:18293,200,True,1836.2946973060025,
baseline-00237,768x768_20,768,768,20,700237,1776523538.4877954,1776523939.6751556,1776524005.177319,http://127.0.0.1:18294,200,True,466.6895251600072,
baseline-00238,1024x1024_25,1024,1024,25,700238,1776523538.4941943,1776523939.6936257,1776524434.488566,http://127.0.0.1:18295,200,True,895.9943734450499,
baseline-00239,1024x1024_25,1024,1024,25,700239,1776523538.5006454,1776523960.582138,1776524516.1607423,http://127.0.0.1:18296,200,True,977.6600986369886,
baseline-00240,1024x1024_25,1024,1024,25,700240,1776523538.507151,1776523964.2397542,1776524560.831522,http://127.0.0.1:18291,200,True,1022.3243733650306,
baseline-00241,1024x1024_25,1024,1024,25,700241,1776523538.5136852,1776523965.0740519,1776524450.7089372,http://127.0.0.1:18292,200,True,912.1952535299351,
baseline-00242,1024x1024_25,1024,1024,25,700242,1776523538.5202756,1776523966.8925078,1776524603.1108418,http://127.0.0.1:18293,200,True,1064.5905688189669,
baseline-00243,1536x1536_35,1536,1536,35,700243,1776523538.5269043,1776523987.3182611,1776524780.8143618,http://127.0.0.1:18294,200,True,1242.2874592141015,
baseline-00244,768x768_20,768,768,20,700244,1776523538.5335617,1776523988.9046707,1776524145.171512,http://127.0.0.1:18295,200,True,606.6379522649804,
baseline-00245,1024x1024_25,1024,1024,25,700245,1776523538.5402918,1776523991.55153,1776524556.480692,http://127.0.0.1:18296,200,True,1017.9404015649343,
baseline-00246,768x768_20,768,768,20,700246,1776523538.54705,1776524005.1785362,1776524064.3011134,http://127.0.0.1:18291,200,True,525.7540643740213,
baseline-00247,768x768_20,768,768,20,700247,1776523538.5538337,1776524012.0679176,1776524151.1471915,http://127.0.0.1:18292,200,True,612.593359207036,
baseline-00248,1024x1024_25,1024,1024,25,700248,1776523538.560706,1776524019.2023866,1776524643.7376924,http://127.0.0.1:18293,200,True,1105.176988933934,
baseline-00249,768x768_20,768,768,20,700249,1776523538.5676079,1776524029.9521563,1776524153.4215758,http://127.0.0.1:18294,200,True,614.8539695879444,
baseline-00250,768x768_20,768,768,20,700250,1776523538.5745418,1776524036.6320157,1776524145.207049,http://127.0.0.1:18295,200,True,606.6325083340053,
baseline-00251,1024x1024_25,1024,1024,25,700251,1776523538.5815089,1776524036.6335416,1776524664.8690863,http://127.0.0.1:18296,200,True,1126.2875795400469,
baseline-00252,512x512_20,512,512,20,700252,1776523538.5885363,1776524043.751851,1776524129.386611,http://127.0.0.1:18291,200,True,590.7980757979676,
baseline-00253,1024x1024_25,1024,1024,25,700253,1776523538.5956235,1776524048.7645245,1776524588.4532766,http://127.0.0.1:18292,200,True,1049.8576558900531,
baseline-00254,1536x1536_35,1536,1536,35,700254,1776523538.6027288,1776524061.5009735,1776525483.2767549,http://127.0.0.1:18293,200,True,1944.6740272709867,
baseline-00255,1536x1536_35,1536,1536,35,700255,1776523538.6098955,1776524064.2850864,1776524888.7343547,http://127.0.0.1:18294,200,True,1350.1244609049754,
baseline-00256,512x512_20,512,512,20,700256,1776523538.6171203,1776524064.3024116,1776524090.7227924,http://127.0.0.1:18295,200,True,552.105674221064,
baseline-00257,768x768_20,768,768,20,700257,1776523538.6243792,1776524073.623181,1776524114.3599243,http://127.0.0.1:18296,200,True,575.7355464119464,
baseline-00258,768x768_20,768,768,20,700258,1776523538.6318805,1776524075.1473954,1776524210.6472707,http://127.0.0.1:18291,200,True,672.0153912479291,
baseline-00259,1536x1536_35,1536,1536,35,700259,1776523538.6392617,1776524086.4196076,1776525282.693511,http://127.0.0.1:18292,200,True,1744.0542507470818,
baseline-00260,1536x1536_35,1536,1536,35,700260,1776523538.6466475,1776524088.9902556,1776525591.738369,http://127.0.0.1:18293,200,True,2053.091723231948,
baseline-00261,1536x1536_35,1536,1536,35,700261,1776523538.6540859,1776524090.7243912,1776525052.371652,http://127.0.0.1:18294,200,True,1513.7175678099738,
baseline-00262,768x768_20,768,768,20,700262,1776523538.66156,1776524095.5940487,1776524145.2076764,http://127.0.0.1:18295,200,True,606.5461178519763,
baseline-00263,768x768_20,768,768,20,700263,1776523538.6690683,1776524098.458795,1776524170.6638267,http://127.0.0.1:18296,200,True,631.9947598910658,
baseline-00264,1024x1024_25,1024,1024,25,700264,1776523538.6766317,1776524110.6198914,1776524601.7363305,http://127.0.0.1:18291,200,True,1063.0597003259463,
baseline-00265,1024x1024_25,1024,1024,25,700265,1776523538.684235,1776524111.2708213,1776524628.7463927,http://127.0.0.1:18292,200,True,1090.0621588319773,
baseline-00266,1024x1024_25,1024,1024,25,700266,1776523538.6918762,1776524113.2662802,1776524684.217294,http://127.0.0.1:18293,200,True,1145.5254196659662,
baseline-00267,1536x1536_35,1536,1536,35,700267,1776523538.6995816,1776524113.7569766,1776525245.5520222,http://127.0.0.1:18294,200,True,1706.852442700998,
baseline-00268,1024x1024_25,1024,1024,25,700268,1776523538.707318,1776524114.361254,1776524459.3069692,http://127.0.0.1:18295,200,True,920.5996524249204,
baseline-00269,512x512_20,512,512,20,700269,1776523538.715094,1776524115.5081758,1776524154.6873357,http://127.0.0.1:18296,200,True,615.9722426179796,
baseline-00270,1024x1024_25,1024,1024,25,700270,1776523538.7229166,1776524129.3879735,1776524642.3858867,http://127.0.0.1:18291,200,True,1103.6629718310433,
baseline-00271,768x768_20,768,768,20,700271,1776523538.7307951,1776524135.354189,1776524196.1248417,http://127.0.0.1:18292,200,True,657.3940484359628,
baseline-00272,1024x1024_25,1024,1024,25,700272,1776523538.7387004,1776524137.7246659,1776524729.617412,http://127.0.0.1:18293,200,True,1190.8787135669263,
baseline-00273,1536x1536_35,1536,1536,35,700273,1776523538.7466502,1776524139.1910834,1776525353.462791,http://127.0.0.1:18294,200,True,1814.7161457870388,
baseline-00274,512x512_20,512,512,20,700274,1776523538.7546406,1776524145.1774113,1776524185.8698206,http://127.0.0.1:18295,200,True,647.1151813420001,
baseline-00275,512x512_20,512,512,20,700275,1776523538.7626805,1776524145.2094777,1776524211.336634,http://127.0.0.1:18296,200,True,672.5739552980522,
baseline-00276,512x512_20,512,512,20,700276,1776523538.7707713,1776524145.2096074,1776524169.8061101,http://127.0.0.1:18291,200,True,631.0353410210228,
baseline-00277,1024x1024_25,1024,1024,25,700277,1776523538.7789173,1776524151.1485674,1776524736.7881567,http://127.0.0.1:18292,200,True,1198.009240814019,
baseline-00278,768x768_20,768,768,20,700278,1776523538.787104,1776524153.4230573,1776524278.9761047,http://127.0.0.1:18293,200,True,740.1890025649918,
baseline-00279,1024x1024_25,1024,1024,25,700279,1776523538.7953212,1776524153.8946595,1776524652.3269002,http://127.0.0.1:18294,200,True,1113.5315808660816,
baseline-00280,1024x1024_25,1024,1024,25,700280,1776523538.8035936,1776524154.688676,1776524583.5332859,http://127.0.0.1:18295,200,True,1044.7296934460755,
baseline-00281,768x768_20,768,768,20,700281,1776523538.8119004,1776524169.8077002,1776524256.7396085,http://127.0.0.1:18296,200,True,717.9277094330173,
baseline-00282,1024x1024_25,1024,1024,25,700282,1776523538.8202634,1776524170.084097,1776524683.152982,http://127.0.0.1:18291,200,True,1144.3327209349955,
baseline-00283,768x768_20,768,768,20,700283,1776523538.8286612,1776524170.6651647,1776524196.1416166,http://127.0.0.1:18292,200,True,657.3129570820602,
baseline-00284,1024x1024_25,1024,1024,25,700284,1776523538.837113,1776524175.6806464,1776524837.8664155,http://127.0.0.1:18293,200,True,1299.029304304975,
baseline-00285,1536x1536_35,1536,1536,35,700285,1776523538.845829,1776524178.1061378,1776525461.6063344,http://127.0.0.1:18294,200,True,1922.7605064840754,
baseline-00286,1024x1024_25,1024,1024,25,700286,1776523538.854384,1776524185.871198,1776524624.4223506,http://127.0.0.1:18295,200,True,1085.567968413001,
baseline-00287,512x512_20,512,512,20,700287,1776523538.8629668,1776524194.5112603,1776524211.3508031,http://127.0.0.1:18296,200,True,672.4878372809617,
baseline-00288,1024x1024_25,1024,1024,25,700288,1776523538.8715925,1776524195.286687,1776524790.7158082,http://127.0.0.1:18291,200,True,1251.8442169739865,
baseline-00289,768x768_20,768,768,20,700289,1776523538.8802652,1776524195.3652751,1776524236.3831503,http://127.0.0.1:18292,200,True,697.5028863729676,
baseline-00290,512x512_20,512,512,20,700290,1776523538.8890436,1776524196.1420941,1776524237.8009243,http://127.0.0.1:18293,200,True,698.9118821939919,
baseline-00291,1024x1024_25,1024,1024,25,700291,1776523538.8978112,1776524196.143139,1776524697.5439372,http://127.0.0.1:18294,200,True,1158.6461273139575,
baseline-00292,1024x1024_25,1024,1024,25,700292,1776523538.906633,1776524202.8234012,1776524649.0385962,http://127.0.0.1:18295,200,True,1110.1319648110075,
baseline-00293,768x768_20,768,768,20,700293,1776523538.9154956,1776524210.5161057,1776524256.756159,http://127.0.0.1:18296,200,True,717.8406646810472,
baseline-00294,1024x1024_25,1024,1024,25,700294,1776523538.9243834,1776524210.6486359,1776524831.4641383,http://127.0.0.1:18291,200,True,1292.539756292943,
baseline-00295,1024x1024_25,1024,1024,25,700295,1776523538.9333363,1776524211.352213,1776524782.2348294,http://127.0.0.1:18292,200,True,1243.3014940239955,
baseline-00296,1024x1024_25,1024,1024,25,700296,1776523538.9423134,1776524211.3532183,1776524883.4180424,http://127.0.0.1:18293,200,True,1344.475730856997,
baseline-00297,512x512_20,512,512,20,700297,1776523538.95133,1776524220.5061183,1776524242.6505642,http://127.0.0.1:18294,200,True,703.6992352759698,
baseline-00298,512x512_20,512,512,20,700298,1776523538.9604058,1776524220.74894,1776524276.4981632,http://127.0.0.1:18295,200,True,737.5377591160359,
baseline-00299,1536x1536_35,1536,1536,35,700299,1776523538.9695148,1776524227.3902526,1776525265.6645496,http://127.0.0.1:18296,200,True,1726.6950367849786,
baseline-00300,1536x1536_35,1536,1536,35,700300,1776523538.9786792,1776524235.259022,1776525575.344883,http://127.0.0.1:18291,200,True,2036.366205311031,
baseline-00301,1024x1024_25,1024,1024,25,700301,1776523538.9878907,1776524235.3609061,1776524822.293437,http://127.0.0.1:18292,200,True,1283.3055480449693,
baseline-00302,1024x1024_25,1024,1024,25,700302,1776523538.9971347,1776524236.0698605,1776525075.4619663,http://127.0.0.1:18293,200,True,1536.4648342230357,
baseline-00303,1024x1024_25,1024,1024,25,700303,1776523539.006417,1776524236.384494,1776524805.5039954,http://127.0.0.1:18294,200,True,1266.4975795940263,
baseline-00304,512x512_20,512,512,20,700304,1776523539.01575,1776524237.8022897,1776524276.512223,http://127.0.0.1:18295,200,True,737.49647387804,
baseline-00305,512x512_20,512,512,20,700305,1776523539.0251274,1776524242.6519446,1776524297.090701,http://127.0.0.1:18296,200,True,758.0655749029247,
baseline-00306,768x768_20,768,768,20,700306,1776523539.034548,1776524256.7431862,1776524371.9969249,http://127.0.0.1:18291,200,True,832.9623780989787,
baseline-00307,1536x1536_35,1536,1536,35,700307,1776523539.0440457,1776524256.7573395,1776525431.7616563,http://127.0.0.1:18292,200,True,1892.7176131029846,
baseline-00308,1024x1024_25,1024,1024,25,700308,1776523539.0535495,1776524260.1413593,1776525100.0552323,http://127.0.0.1:18293,200,True,1561.0016846839571,
baseline-00309,1536x1536_35,1536,1536,35,700309,1776523539.0631053,1776524261.1033807,1776525569.7547863,http://127.0.0.1:18294,200,True,2030.6916838380275,
baseline-00310,1536x1536_35,1536,1536,35,700310,1776523539.072697,1776524262.7288535,1776524542.9046834,http://127.0.0.1:18295,200,True,1003.8319877949543,
baseline-00311,768x768_20,768,768,20,700311,1776523539.0823283,1776524267.3413901,1776524337.8553588,http://127.0.0.1:18296,200,True,798.7730318470858,
baseline-00312,768x768_20,768,768,20,700312,1776523539.0957944,1776524276.513601,1776524372.026881,http://127.0.0.1:18291,200,True,832.931087806006,
baseline-00313,512x512_20,512,512,20,700313,1776523539.1055648,1776524276.5144649,1776524385.281608,http://127.0.0.1:18292,200,True,846.1760444210377,
baseline-00314,1024x1024_25,1024,1024,25,700314,1776523539.1153498,1776524278.9777057,1776525208.341398,http://127.0.0.1:18293,200,True,1669.2260495770024,
baseline-00315,1536x1536_35,1536,1536,35,700315,1776523539.125159,1776524281.4977078,1776525677.720579,http://127.0.0.1:18294,200,True,2138.595421488979,
baseline-00316,1024x1024_25,1024,1024,25,700316,1776523539.1350327,1776524291.9529963,1776524673.787563,http://127.0.0.1:18295,200,True,1134.6525318539934,
baseline-00317,1024x1024_25,1024,1024,25,700317,1776523539.1449447,1776524297.0920544,1776524705.4707735,http://127.0.0.1:18296,200,True,1166.3258304349147,
baseline-00318,768x768_20,768,768,20,700318,1776523539.1548915,1776524301.3212073,1776524372.0148659,http://127.0.0.1:18291,200,True,832.8599758900236,
baseline-00319,1536x1536_35,1536,1536,35,700319,1776523539.16488,1776524303.8638055,1776525540.132567,http://127.0.0.1:18292,200,True,2000.9676886979723,
baseline-00320,1536x1536_35,1536,1536,35,700320,1776523539.1749403,1776524318.1323097,1776525700.1443748,http://127.0.0.1:18293,200,True,2160.9694358069682,
baseline-00321,1536x1536_35,1536,1536,35,700321,1776523539.1850104,1776524321.9950864,1776525785.5770092,http://127.0.0.1:18294,200,True,2246.3920005069813,
baseline-00322,1024x1024_25,1024,1024,25,700322,1776523539.1951518,1776524337.856682,1776524714.3985004,http://127.0.0.1:18295,200,True,1175.2033510920592,
baseline-00323,1536x1536_35,1536,1536,35,700323,1776523539.2053268,1776524342.9063227,1776525419.4028697,http://127.0.0.1:18296,200,True,1880.1975446430733,
baseline-00324,512x512_20,512,512,20,700324,1776523539.2155514,1776524344.6917427,1776524412.4305367,http://127.0.0.1:18291,200,True,873.2149861099897,
baseline-00325,1024x1024_25,1024,1024,25,700325,1776523539.225821,1776524369.3454394,1776524930.5642638,http://127.0.0.1:18292,200,True,1391.338444532943,
baseline-00326,768x768_20,768,768,20,700326,1776523539.236148,1776524372.002869,1776524429.161589,http://127.0.0.1:18293,200,True,889.9254425789695,
baseline-00327,1536x1536_35,1536,1536,35,700327,1776523539.2464879,1776524372.028182,1776525893.9095159,http://127.0.0.1:18294,200,True,2354.6630298639648,
baseline-00328,1024x1024_25,1024,1024,25,700328,1776523539.2568893,1776524372.0289922,1776524755.5964866,http://127.0.0.1:18295,200,True,1216.3395985469688,
baseline-00329,1536x1536_35,1536,1536,35,700329,1776523539.2673202,1776524375.1635559,1776525528.0047724,http://127.0.0.1:18296,200,True,1988.7374542190228,
baseline-00330,1024x1024_25,1024,1024,25,700330,1776523539.2777824,1776524384.9654443,1776524939.2955222,http://127.0.0.1:18291,200,True,1400.0177409579046,
baseline-00331,768x768_20,768,768,20,700331,1776523539.2882996,1776524385.2828753,1776524425.9607043,http://127.0.0.1:18292,200,True,886.6724073189544,
baseline-00332,1024x1024_25,1024,1024,25,700332,1776523539.298849,1776524387.5253127,1776525249.3935537,http://127.0.0.1:18293,200,True,1710.0947064139182,
baseline-00333,512x512_20,512,512,20,700333,1776523539.3094788,1776524396.5763345,1776524440.0034535,http://127.0.0.1:18294,200,True,900.6939758009976,
baseline-00334,1536x1536_35,1536,1536,35,700334,1776523539.3201437,1776524399.8852704,1776524879.93035,http://127.0.0.1:18295,200,True,1340.6102081449935,
baseline-00335,1536x1536_35,1536,1536,35,700335,1776523539.3308446,1776524409.6593397,1776525636.3706856,http://127.0.0.1:18296,200,True,2097.0398427649634,
baseline-00336,768x768_20,768,768,20,700336,1776523539.34159,1776524410.057526,1776524576.936105,http://127.0.0.1:18291,200,True,1037.5945182489231,
baseline-00337,1024x1024_25,1024,1024,25,700337,1776523539.3523848,1776524412.4318922,1776524970.636347,http://127.0.0.1:18292,200,True,1431.2839639009908,
baseline-00338,1024x1024_25,1024,1024,25,700338,1776523539.36345,1776524412.4640167,1776525291.277348,http://127.0.0.1:18293,200,True,1751.9138991659274,
baseline-00339,768x768_20,768,768,20,700339,1776523539.3743906,1776524421.177783,1776524480.1489203,http://127.0.0.1:18294,200,True,940.7745306700235,
baseline-00340,1024x1024_25,1024,1024,25,700340,1776523539.3853683,1776524424.6514728,1776524796.3175445,http://127.0.0.1:18295,200,True,1256.9321775300195,
baseline-00341,768x768_20,768,768,20,700341,1776523539.396393,1776524425.9622827,1776524491.1874986,http://127.0.0.1:18296,200,True,951.7911069008987,
baseline-00342,512x512_20,512,512,20,700342,1776523539.407444,1776524429.1629963,1776524536.077271,http://127.0.0.1:18291,200,True,996.6698289989727,
baseline-00343,768x768_20,768,768,20,700343,1776523539.418521,1776524434.4899116,1776524563.6840482,http://127.0.0.1:18292,200,True,1024.2655287149828,
baseline-00344,768x768_20,768,768,20,700344,1776523539.4296474,1776524437.1715636,1776524553.7359056,http://127.0.0.1:18293,200,True,1014.3062594269868,
baseline-00345,1536x1536_35,1536,1536,35,700345,1776523539.4408226,1776524440.0048177,1776526001.6834202,http://127.0.0.1:18294,200,True,2462.24259974889,
baseline-00346,1536x1536_35,1536,1536,35,700346,1776523539.4520433,1776524445.9021125,1776524988.218671,http://127.0.0.1:18295,200,True,1448.766629860038,
baseline-00347,768x768_20,768,768,20,700347,1776523539.463279,1776524450.71031,1776524491.2007136,http://127.0.0.1:18296,200,True,951.7374358050292,
baseline-00348,1024x1024_25,1024,1024,25,700348,1776523539.4745593,1776524454.0838113,1776525063.1561852,http://127.0.0.1:18291,200,True,1523.6816278430633,
baseline-00349,768x768_20,768,768,20,700349,1776523539.4858866,1776524459.3083928,1776524563.69914,http://127.0.0.1:18292,200,True,1024.213254482951,
baseline-00350,1536x1536_35,1536,1536,35,700350,1776523539.4972405,1776524464.7475483,1776525808.4954233,http://127.0.0.1:18293,200,True,2268.998185258941,
baseline-00351,1024x1024_25,1024,1024,25,700351,1776523539.508656,1776524470.6729202,1776524928.8823733,http://127.0.0.1:18294,200,True,1389.3737185399514,
baseline-00352,1536x1536_35,1536,1536,35,700352,1776523539.5201235,1776524480.1503012,1776525239.2957053,http://127.0.0.1:18295,200,True,1699.7755839970196,
baseline-00353,512x512_20,512,512,20,700353,1776523539.531654,1776524491.190991,1776524531.5871866,http://127.0.0.1:18296,200,True,992.0555348759517,
baseline-00354,1536x1536_35,1536,1536,35,700354,1776523539.5432286,1776524491.201945,1776525658.3810465,http://127.0.0.1:18291,200,True,2118.837819308974,
baseline-00355,768x768_20,768,768,20,700355,1776523539.5548208,1776524504.8109422,1776524563.7086058,http://127.0.0.1:18292,200,True,1024.1537857499206,
baseline-00356,1536x1536_35,1536,1536,35,700356,1776523539.5664375,1776524516.1622946,1776525916.9025502,http://127.0.0.1:18293,200,True,2377.3361145079834,
baseline-00357,768x768_20,768,768,20,700357,1776523539.5781176,1776524520.4141269,1776524672.8420184,http://127.0.0.1:18294,200,True,1133.2639019238995,
baseline-00358,512x512_20,512,512,20,700358,1776523539.5898478,1776524531.5887234,1776524558.7369993,http://127.0.0.1:18295,200,True,1019.1471534109442,
